SalesOrderID,Country,OrderDate,SalesChannelCode,ProdID,StyleName,CustomerAccountNumber,StoreKey,ProductLabel,ProductName,ProductDescription,Manufacturer,BrandName,Class,Color,StockType,Units,SalesAmount,RePurch,NSAT,SubCategory,Category,Sale Size
SO4632524,United States,"Tuesday, October 29, 2013",S,362,Product0301025,AW00000057,110,301025,Adventure Works Laptop19 X1900 Black,"320 GB hard drive, 4 GB RAM 19-inches LCD",Adventure Works,Adventure Works,Deluxe,Black,High,3,"$3,897.00 ",6,3,Laptops,Computers,Medium
SO4666421,United States,"Friday, October 18, 2013",S,368,Product0301031,AW00000431,99,301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,White,High,3,"$3,897.00 ",3,4,Laptops,Computers,Medium
SO4666027,United States,"Thursday, October 17, 2013",S,386,Product0301049,AW00000166,220,301049,Adventure Works Laptop19W X1980 Blue,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Blue,High,3,"$3,897.00 ",4,5,Laptops,Computers,Medium
SO4530013,United States,"Friday, October 11, 2013",S,368,Product0301031,AW00000278,132,301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,White,High,3,"$3,897.00 ",3,5,Laptops,Computers,Medium
SO460487,United States,"Saturday, September 21, 2013",S,386,Product0301049,AW00000384,50,301049,Adventure Works Laptop19W X1980 Blue,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Blue,High,3,"$3,897.00 ",4,4,Laptops,Computers,Medium
SO455703,United States,"Friday, September 20, 2013",S,390,Product0301053,AW00000020,111,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,1,"$1,299.00 ",4,3,Laptops,Computers,Medium
SO4529114,United States,"Saturday, September 7, 2013",S,380,Product0301043,AW00000328,237,301043,Adventure Works Laptop19W X1980 Red,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Red,High,2,"$2,598.00 ",4,4,Laptops,Computers,Medium
SO4771641,United States,"Monday, August 26, 2013",S,368,Product0301031,AW00000660,224,301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,White,High,1,"$1,299.00 ",3,2,Laptops,Computers,Medium
SO483852,United States,"Sunday, August 11, 2013",S,396,Product0301059,AW00000438,317,301059,WWI Laptop19W X0196 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,White,High,2,"$2,598.00 ",3,3,Laptops,Computers,Medium
SO482861,United States,"Sunday, August 4, 2013",S,368,Product0301031,AW00000277,95,301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,White,High,3,"$3,897.00 ",4,1,Laptops,Computers,Medium
SO455367,United States,"Tuesday, July 16, 2013",S,404,Product0301067,AW00000273,19,301067,Proseware Laptop19 X910 Black,"320 GB hard drive, 4 GB RAM 19-inches LCD","Proseware, Inc.",Proseware,Deluxe,Black,High,2,"$2,598.00 ",2,3,Laptops,Computers,Medium
SO463805,United States,"Wednesday, April 24, 2013",S,380,Product0301043,AW00000608,9,301043,Adventure Works Laptop19W X1980 Red,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Red,High,2,"$2,598.00 ",4,4,Laptops,Computers,Medium
SO4638712,United States,"Thursday, March 28, 2013",S,362,Product0301025,AW00000170,307,301025,Adventure Works Laptop19 X1900 Black,"320 GB hard drive, 4 GB RAM 19-inches LCD",Adventure Works,Adventure Works,Deluxe,Black,High,3,"$3,897.00 ",5,3,Laptops,Computers,Medium
SO4745627,United States,"Friday, March 15, 2013",S,410,Product0301073,AW00000490,200,301073,Proseware Laptop19W X910 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio","Proseware, Inc.",Proseware,Deluxe,White,High,3,"$3,897.00 ",1,4,Laptops,Computers,Medium
SO4636419,United States,"Friday, March 8, 2013",S,390,Product0301053,AW00000366,290,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,1,"$1,299.00 ",4,3,Laptops,Computers,Medium
SO479842,United States,"Monday, March 4, 2013",S,410,Product0301073,AW00000259,208,301073,Proseware Laptop19W X910 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio","Proseware, Inc.",Proseware,Deluxe,White,High,2,"$2,598.00 ",5,5,Laptops,Computers,Medium
SO4805619,United States,"Friday, March 1, 2013",S,368,Product0301031,AW00000257,91,301031,Adventure Works Laptop19W X1980 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,White,High,1,"$1,299.00 ",4,4,Laptops,Computers,Medium
SO4737830,United States,"Thursday, February 14, 2013",S,390,Product0301053,AW00000327,36,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,2,"$2,598.00 ",4,3,Laptops,Computers,Medium
SO441282,United States,"Friday, February 1, 2013",S,396,Product0301059,AW00000279,89,301059,WWI Laptop19W X0196 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,White,High,1,"$1,299.00 ",5,4,Laptops,Computers,Medium
SO443191,United States,"Friday, November 23, 2012",S,396,Product0301059,AW00000315,157,301059,WWI Laptop19W X0196 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,White,High,1,"$1,299.00 ",3,4,Laptops,Computers,Medium
SO4456711,United States,"Sunday, September 23, 2012",S,380,Product0301043,AW00000401,306,301043,Adventure Works Laptop19W X1980 Red,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Red,High,3,"$3,897.00 ",1,4,Laptops,Computers,Medium
SO447823,United States,"Saturday, July 21, 2012",S,390,Product0301053,AW00000143,101,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,1,"$1,299.00 ",3,4,Laptops,Computers,Medium
SO436904,United States,"Thursday, May 24, 2012",S,380,Product0301043,AW00000431,270,301043,Adventure Works Laptop19W X1980 Red,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Adventure Works,Adventure Works,Deluxe,Red,High,1,"$1,299.00 ",3,3,Laptops,Computers,Medium
SO442843,United States,"Friday, May 11, 2012",S,390,Product0301053,AW00000146,207,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,3,"$3,897.00 ",4,2,Laptops,Computers,Medium
SO4479111,United States,"Wednesday, April 11, 2012",S,396,Product0301059,AW00000003,200,301059,WWI Laptop19W X0196 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,White,High,3,"$3,897.00 ",5,3,Laptops,Computers,Medium
SO4369223,United States,"Friday, March 2, 2012",S,390,Product0301053,AW00000221,143,301053,WWI Laptop19W X0196 Black,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio",Wide World Importers,Wide World Importers,Deluxe,Black,High,3,"$3,897.00 ",2,4,Laptops,Computers,Medium
SO438608,United States,"Sunday, February 26, 2012",S,410,Product0301073,AW00000001,138,301073,Proseware Laptop19W X910 White,"320 GB hard drive, 4 GB RAM 19-inches widescreen LCD with perfect 16:9 aspect ratio","Proseware, Inc.",Proseware,Deluxe,White,High,3,"$3,897.00 ",4,3,Laptops,Computers,Medium
SO6525723,United States,"Tuesday, December 29, 2015",S,740,Product0306099,AW00000539,69,306099,Proseware High-Performance Business-Class Laser Fax X200 Green,"Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,240.00 ",3,4,"Printers, Scanners & Fax",Computers,Medium
SO631317,United States,"Saturday, November 7, 2015",S,720,Product0306079,AW00000697,265,306079,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,180.00 ",4,4,"Printers, Scanners & Fax",Computers,Medium
SO6728421,United States,"Monday, September 14, 2015",S,719,Product0306078,AW00000594,178,306078,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,140.00 ",3,5,"Printers, Scanners & Fax",Computers,Medium
SO6734911,United States,"Monday, April 20, 2015",S,691,Product0306050,AW00000081,248,306050,Proseware Slim-Design Fax Machine with Answering System X180 Grey,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Grey,Mid,5,"$1,180.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO4911326,United States,"Friday, February 6, 2015",S,719,Product0306078,AW00000233,247,306078,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,140.00 ",3,4,"Printers, Scanners & Fax",Computers,Medium
SO4949826,United States,"Monday, January 5, 2015",S,740,Product0306099,AW00000239,228,306099,Proseware High-Performance Business-Class Laser Fax X200 Green,"Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,240.00 ",2,4,"Printers, Scanners & Fax",Computers,Medium
SO518562,United States,"Sunday, November 2, 2014",S,661,Product0306020,AW00000435,238,306020,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,140.00 ",3,5,"Printers, Scanners & Fax",Computers,Medium
SO495232,United States,"Saturday, September 27, 2014",S,740,Product0306099,AW00000130,178,306099,Proseware High-Performance Business-Class Laser Fax X200 Green,"Fax high-Performance business-class Laser Fax, copy function can make up to 99 copies","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,240.00 ",5,4,"Printers, Scanners & Fax",Computers,Medium
SO5031416,United States,"Wednesday, September 10, 2014",S,719,Product0306078,AW00000433,251,306078,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,140.00 ",5,4,"Printers, Scanners & Fax",Computers,Medium
SO498526,United States,"Wednesday, August 20, 2014",S,720,Product0306079,AW00000698,71,306079,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,180.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO5186031,United States,"Monday, July 14, 2014",S,720,Product0306079,AW00000666,186,306079,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,180.00 ",4,5,"Printers, Scanners & Fax",Computers,Medium
SO4909514,United States,"Monday, April 28, 2014",S,741,Product0306100,AW00000697,273,306100,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,"9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,145.00 ",4,4,"Printers, Scanners & Fax",Computers,Medium
SO4802619,United States,"Thursday, February 6, 2014",S,738,Product0306097,AW00000684,20,306097,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Green,"22 x 20.3 x 18.1 inches, Fax - Color Inkjet Fax with 5.8 GHz cordless handset","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,140.00 ",4,1,"Printers, Scanners & Fax",Computers,Medium
SO460955,United States,"Wednesday, January 8, 2014",S,739,Product0306098,AW00000342,227,306098,Proseware Slim-Design Fax Machine with Answering System X180 Green,"9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,180.00 ",4,4,"Printers, Scanners & Fax",Computers,Medium
SO4806619,United States,"Sunday, December 22, 2013",S,739,Product0306098,AW00000385,99,306098,Proseware Slim-Design Fax Machine with Answering System X180 Green,"9.4 x 11.8 x 5.4 inches, 6.4 pounds, Fax machine and telephone combined","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,180.00 ",4,4,"Printers, Scanners & Fax",Computers,Medium
SO453018,United States,"Sunday, December 22, 2013",S,662,Product0306021,AW00000078,163,306021,Proseware Slim-Design Fax Machine with Answering System X180 Black,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,180.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO4805612,United States,"Tuesday, November 19, 2013",S,690,Product0306049,AW00000257,219,306049,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,Grey,Mid,5,"$1,140.00 ",2,4,"Printers, Scanners & Fax",Computers,Medium
SO479866,United States,"Sunday, November 17, 2013",S,664,Product0306023,AW00000236,68,306023,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,"Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,145.00 ",5,3,"Printers, Scanners & Fax",Computers,Medium
SO4604524,United States,"Saturday, November 9, 2013",S,662,Product0306021,AW00000584,155,306021,Proseware Slim-Design Fax Machine with Answering System X180 Black,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,180.00 ",6,4,"Printers, Scanners & Fax",Computers,Medium
SO455617,United States,"Sunday, October 27, 2013",S,692,Product0306051,AW00000143,124,306051,Proseware High-Performance Business-Class Laser Fax X200 Grey,"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance Business-Class Laser Fax","Proseware, Inc.",Proseware,Deluxe,Grey,Mid,5,"$1,240.00 ",5,5,"Printers, Scanners & Fax",Computers,Medium
SO4768743,United States,"Tuesday, October 8, 2013",S,663,Product0306022,AW00000203,193,306022,Proseware High-Performance Business-Class Laser Fax X200 Black,"17.7 x 13.9 x 6.7 inches. 12.8 pounds, high-Performance business-class Laser Fax","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,240.00 ",5,4,"Printers, Scanners & Fax",Computers,Medium
SO4806327,United States,"Thursday, October 3, 2013",S,722,Product0306081,AW00000566,31,306081,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,145.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO460265,United States,"Saturday, September 21, 2013",S,661,Product0306020,AW00000018,35,306020,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,140.00 ",4,5,"Printers, Scanners & Fax",Computers,Medium
SO4744113,United States,"Saturday, August 24, 2013",S,721,Product0306080,AW00000608,272,306080,Proseware High-Performance Business-Class Laser Fax X200 White,"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance Business-Class Laser Fax","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,240.00 ",4,2,"Printers, Scanners & Fax",Computers,Medium
SO4807922,United States,"Wednesday, August 7, 2013",S,719,Product0306078,AW00000433,189,306078,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,140.00 ",5,3,"Printers, Scanners & Fax",Computers,Medium
SO453228,United States,"Wednesday, July 3, 2013",S,691,Product0306050,AW00000256,283,306050,Proseware Slim-Design Fax Machine with Answering System X180 Grey,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Grey,Mid,5,"$1,180.00 ",7,3,"Printers, Scanners & Fax",Computers,Medium
SO4696412,United States,"Thursday, May 16, 2013",S,720,Product0306079,AW00000328,177,306079,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,180.00 ",4,2,"Printers, Scanners & Fax",Computers,Medium
SO458038,United States,"Saturday, April 13, 2013",S,722,Product0306081,AW00000486,46,306081,Proseware Professional Quality Plain-Paper Fax and Copier X100 White,"Print, Copy, with Ethernet, 2.4-in LCD color graphics display, lab quality borderless printing up to 8.5 x 11 in","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,145.00 ",5,4,"Printers, Scanners & Fax",Computers,Medium
SO443017,United States,"Sunday, January 13, 2013",S,690,Product0306049,AW00000491,28,306049,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 Grey,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,Grey,Mid,5,"$1,140.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO4767617,United States,"Thursday, January 3, 2013",S,720,Product0306079,AW00000437,275,306079,Proseware Slim-Design Fax Machine with Answering System X180 White,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,180.00 ",3,4,"Printers, Scanners & Fax",Computers,Medium
SO4773017,United States,"Friday, December 7, 2012",S,662,Product0306021,AW00000252,8,306021,Proseware Slim-Design Fax Machine with Answering System X180 Black,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,180.00 ",1,4,"Printers, Scanners & Fax",Computers,Medium
SO445388,United States,"Tuesday, November 6, 2012",S,662,Product0306021,AW00000167,29,306021,Proseware Slim-Design Fax Machine with Answering System X180 Black,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,180.00 ",3,2,"Printers, Scanners & Fax",Computers,Medium
SO453381,United States,"Monday, October 29, 2012",S,719,Product0306078,AW00000433,190,306078,Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250 White,"21.5 x 21.2 x 12.5 inches, 29 pounds, Fax - Color Inkjet Fax with 5.8 GHz Cordless Handset","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,140.00 ",4,2,"Printers, Scanners & Fax",Computers,Medium
SO4480114,United States,"Friday, September 28, 2012",S,721,Product0306080,AW00000170,262,306080,Proseware High-Performance Business-Class Laser Fax X200 White,"17.7 x 13.9 x 6.7 inches, 12.8 pounds, Fax high-performance Business-Class Laser Fax","Proseware, Inc.",Proseware,Deluxe,White,Mid,5,"$1,240.00 ",3,5,"Printers, Scanners & Fax",Computers,Medium
SO4453114,United States,"Monday, August 27, 2012",S,741,Product0306100,AW00000684,118,306100,Proseware Professional Quality Plain-Paper Fax and Copier X100 Green,"9.1 x 14 x 4.6 inches, 5.5 pounds, professional quality plain-paper Fax and Copier","Proseware, Inc.",Proseware,Deluxe,Green,Mid,5,"$1,145.00 ",3,3,"Printers, Scanners & Fax",Computers,Medium
SO439101,United States,"Sunday, April 29, 2012",S,662,Product0306021,AW00000045,138,306021,Proseware Slim-Design Fax Machine with Answering System X180 Black,"22.5 x 15.6 x 9.6 inches, 15 pounds, flatbed scanner","Proseware, Inc.",Proseware,Deluxe,Black,Mid,5,"$1,180.00 ",0,3,"Printers, Scanners & Fax",Computers,Medium
SO4506015,United States,"Monday, December 23, 2013",S,438,Product0303023,AW00000203,163,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,5,"$4,595.00 ",4,4,Desktops,Computers,Medium
SO460895,United States,"Tuesday, November 12, 2013",S,438,Product0303023,AW00000385,135,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,4,"$3,676.00 ",2,4,Desktops,Computers,Medium
SO4808936,United States,"Saturday, October 12, 2013",S,438,Product0303023,AW00000546,153,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,3,"$2,757.00 ",3,3,Desktops,Computers,Medium
SO452831,United States,"Tuesday, August 20, 2013",S,438,Product0303023,AW00000001,125,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,3,"$2,757.00 ",3,3,Desktops,Computers,Medium
SO445096,United States,"Sunday, July 1, 2012",S,438,Product0303023,AW00000328,310,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,2,"$1,838.00 ",3,3,Desktops,Computers,Medium
SO445021,United States,"Wednesday, May 2, 2012",S,438,Product0303023,AW00000036,163,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,4,"$3,676.00 ",3,1,Desktops,Computers,Medium
SO438484,United States,"Wednesday, April 11, 2012",S,438,Product0303023,AW00000164,82,303023,WWI Desktop PC2.33 X2330 Silver,"2.33GHz dual processor, 750GB 7200RPM hard drive, 19” widescreen LCD monitors",Wide World Importers,Wide World Importers,Deluxe,Silver,High,4,"$3,676.00 ",2,3,Desktops,Computers,Medium
SO673213,United States,"Sunday, October 4, 2015",S,853,Product0308111,AW00000505,68,308111,Contoso Laptop Keyboard X105 Silver,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Silver,Mid,5,"$1,154.50 ",3,4,Computers Accessories,Computers,Medium
SO694085,United States,"Monday, December 22, 2014",S,852,Product0308110,AW00000236,19,308110,Contoso Laptop Keyboard X105 Brown,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Brown,Mid,5,"$1,154.50 ",4,4,Computers Accessories,Computers,Medium
SO5358330,United States,"Thursday, December 18, 2014",S,852,Product0308110,AW00000075,189,308110,Contoso Laptop Keyboard X105 Brown,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Brown,Mid,5,"$1,154.50 ",4,4,Computers Accessories,Computers,Medium
SO4877515,United States,"Wednesday, November 26, 2014",S,852,Product0308110,AW00000203,158,308110,Contoso Laptop Keyboard X105 Brown,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Brown,Mid,5,"$1,154.50 ",4,2,Computers Accessories,Computers,Medium
SO4983712,United States,"Sunday, August 17, 2014",S,850,Product0308108,AW00000670,182,308108,Contoso Laptop Keyboard X105 Black,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Black,Mid,5,"$1,154.50 ",2,4,Computers Accessories,Computers,Medium
SO4986531,United States,"Tuesday, April 22, 2014",S,851,Product0308109,AW00000081,30,308109,Contoso Laptop Keyboard X105 White,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,White,Mid,5,"$1,154.50 ",3,3,Computers Accessories,Computers,Medium
SO455514,United States,"Friday, November 8, 2013",S,850,Product0308108,AW00000525,35,308108,Contoso Laptop Keyboard X105 Black,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Black,Mid,5,"$1,154.50 ",6,4,Computers Accessories,Computers,Medium
SO4664210,United States,"Wednesday, May 29, 2013",S,850,Product0308108,AW00000004,208,308108,Contoso Laptop Keyboard X105 Black,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Black,Mid,5,"$1,154.50 ",5,3,Computers Accessories,Computers,Medium
SO4455513,United States,"Friday, August 10, 2012",S,851,Product0308109,AW00000612,110,308109,Contoso Laptop Keyboard X105 White,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,White,Mid,5,"$1,154.50 ",4,2,Computers Accessories,Computers,Medium
SO445075,United States,"Friday, June 8, 2012",S,850,Product0308108,AW00000099,287,308108,Contoso Laptop Keyboard X105 Black,"Beauty designed, wireless keyboard, combines easily with notebook to help improved comfort","Contoso, Ltd",Contoso,Deluxe,Black,Mid,5,"$1,154.50 ",5,4,Computers Accessories,Computers,Medium
SO6530330,United States,"Thursday, January 1, 2015",S,204,Product0203013,AW00000061,306,203013,Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Black,High,4,"$4,436.00 ",4,4,Home Theater System,TV and Video,Medium
